number;sealhash;uncles;txs;gas;fees;elapsed
7806;19bdfe…f83547;102;2142000;2.142e-12;6.990ms
7807;24aa47…ab8776;102;2142000;2.142e-12;6.474ms
7808;6aa168…e3843b;110;2310000;2.31e-12;7.384ms
7809;04dce6…b51d78;115;2415000;2.415e-12;8.676ms
7810;288faa…e12fcc;98;2058000;2.058e-12;5.962ms
7811;01ef63…3587da;102;2142000;2.142e-12;8.132ms
7812;713070…45daf6;125;2625000;2.625e-12;8.801ms
7813;a1bb10…4ab88d;108;2268000;2.268e-12;39.306ms
7814;1d5a69…9cbe30;104;2184000;2.184e-12;8.745ms
7815;bb2507…28a886;115;2415000;2.415e-12;8.692ms
7816;ba62d7…60461c;107;2247000;2.247e-12;6.328ms
7817;4ef713…452389;97;2037000;2.037e-12;8.464ms
7818;43b154…7fe70f;121;2541000;2.541e-12;8.837ms
7819;a3ae1b…6e3e12;113;2373000;2.373e-12;6.836ms
7820;8a9d12…5c42e8;90;1890000;1.89e-12;6.513ms
7821;df868c…5a0eea;105;2205000;2.205e-12;7.906ms
7822;527928…6f8310;131;2751000;2.751e-12;7.260ms
7823;658742…7fd907;110;2310000;2.31e-12;9.573ms
7824;8e365e…d9480b;102;2142000;2.142e-12;6.750ms
7825;d1d627…02533f;124;2604000;2.604e-12;6.724ms
7826;867560…a30521;106;2226000;2.226e-12;7.349ms
7827;e3d6b4…763301;106;2226000;2.226e-12;8.438ms
7828;c17005…88e7f0;111;2331000;2.331e-12;6.771ms
7829;c55114…1c09c4;105;2205000;2.205e-12;7.375ms
7830;8969c5…4c8443;97;2037000;2.037e-12;6.125ms
7831;94e010…4cb63a;114;2394000;2.394e-12;6.855ms
7832;183018…f13635;126;2646000;2.646e-12;9.688ms
7833;b44991…936fff;96;2016000;2.016e-12;6.486ms
7834;e8bb94…b42f2b;92;1932000;1.932e-12;5.509ms
7835;2346f6…f8df41;112;2352000;2.352e-12;7.501ms
7836;761bba…e5a9c0;130;2730000;2.73e-12;9.595ms
7837;0bd660…42a94b;99;2079000;2.079e-12;5.915ms
7838;fdd734…48c7f2;97;2037000;2.037e-12;6.681ms
7839;9f5c2b…edd401;112;2352000;2.352e-12;8.242ms
7840;b472d2…c89d15;110;2310000;2.31e-12;6.295ms
7841;c8fb1f…478a2f;96;2016000;2.016e-12;6.961ms
7842;3c1774…77289f;114;2394000;2.394e-12;8.372ms
7843;456b7d…c663fd;109;2289000;2.289e-12;6.393ms
7844;f6a354…dbc3ff;102;2142000;2.142e-12;7.168ms
7845;da8f66…f687f7;102;2142000;2.142e-12;6.352ms
7846;aac6a5…e65549;120;2520000;2.52e-12;7.066ms
7847;9d6d46…5ae4f1;117;2457000;2.457e-12;9.239ms
7848;be2e86…5f6246;95;1995000;1.995e-12;41.113ms
7849;cc0d54…1bcd68;110;2310000;2.31e-12;6.373ms
7850;37a7df…7d40ae;119;2499000;2.499e-12;9.647ms
7851;d8dd44…4aac3f;103;2163000;2.163e-12;8.057ms
7852;f00cad…5f2046;93;1953000;1.953e-12;5.754ms
7853;fff886…933f14;120;2520000;2.52e-12;8.906ms
7854;570683…068895;125;2625000;2.625e-12;7.737ms
7855;f4ff3f…1ef6fd;94;1974000;1.974e-12;5.806ms
7856;c7531d…bbc2a0;94;1974000;1.974e-12;7.948ms
7857;011668…c9f45c;127;2667000;2.667e-12;8.908ms
7858;272088…47262c;112;2352000;2.352e-12;6.551ms
7859;a5bf19…b286d5;100;2100000;2.1e-12;6.892ms
7860;2ae9d5…422480;114;2394000;2.394e-12;8.422ms
7861;07ab00…6f8428;115;2415000;2.415e-12;6.662ms
7862;8481cf…8486a6;102;2142000;2.142e-12;8.687ms
7863;1e5eda…46c8ae;113;2373000;2.373e-12;8.508ms
7864;610c4d…ac26f0;110;2310000;2.31e-12;6.182ms
7865;f81967…4d184b;102;2142000;2.142e-12;45.370ms
7866;22ba05…4b0e6e;106;2226000;2.226e-12;8.236ms
7867;9795b5…e98f23;114;2394000;2.394e-12;6.944ms
7868;16c563…55082a;105;2205000;2.205e-12;7.391ms
7869;ec6e7e…ed2254;108;2268000;2.268e-12;8.086ms
7870;6697e9…846777;110;2310000;2.31e-12;6.268ms
7871;1f4f52…8306a7;97;2037000;2.037e-12;8.636ms
7872;299844…93410c;108;2268000;2.268e-12;7.915ms
7873;62b925…5b805e;124;2604000;2.604e-12;7.013ms
7874;4614d6…9927d2;109;2289000;2.289e-12;9.292ms
7875;97287f…a93047;91;1911000;1.911e-12;5.989ms
7876;c20362…65a490;108;2268000;2.268e-12;6.418ms
7877;22240f…42ae0c;128;2688000;2.688e-12;8.038ms
7878;08ef49…c1dafd;114;2394000;2.394e-12;7.351ms
7879;47f1f7…792560;93;1953000;1.953e-12;5.138ms
7880;33f736…2e8294;104;2184000;2.184e-12;6.729ms
7881;59e24f…bef49f;122;2562000;2.562e-12;8.902ms
7882;e6c7c4…be287d;112;2352000;2.352e-12;6.213ms
7883;a0b1e1…ad99cb;98;2058000;2.058e-12;41.136ms
7884;e3bf8f…26dac3;119;2499000;2.499e-12;8.809ms
7885;62a41b…d3737b;108;2268000;2.268e-12;6.442ms
7886;803fd0…dd24be;107;2247000;2.247e-12;8.759ms
7887;548bc7…5aaf8f;101;2121000;2.121e-12;8.380ms
7888;be58c1…dcfaaf;110;2310000;2.31e-12;6.299ms
7889;f2c375…c5a8ab;111;2331000;2.331e-12;9.256ms
7890;8cd24a…b1ab68;50;1050000;1.05e-12;5.825ms
7891;0e0af7…a2f934;61;1281000;1.281e-12;4.139ms
7892;a9d255…f57e00;116;2436000;2.436e-12;7.264ms
7893;8f696b…a83915;143;3003000;3.003e-12;9.755ms
7894;f9f4bd…d0a5d1;107;2247000;2.247e-12;6.561ms
7895;1bba06…dddf5a;86;1806000;1.806e-12;6.576ms
7896;244d7c…b32438;104;2184000;2.184e-12;6.964ms
7897;7a5ec8…61debc;129;2709000;2.709e-12;8.436ms
7898;4556d5…2c2494;110;2310000;2.31e-12;9.261ms
7899;50576c…b616d9;85;1785000;1.785e-12;7.071ms
7900;05f33d…b1646b;100;2100000;2.1e-12;5.693ms
7901;8209da…ab2b90;121;2541000;2.541e-12;41.951ms
7902;a88d96…e625a0;106;2226000;2.226e-12;8.489ms
7903;5c296a…9d9d4e;102;2142000;2.142e-12;5.709ms
7904;5e71e3…60eba2;121;2541000;2.541e-12;7.784ms
7905;ef878e…a7ea75;114;2394000;2.394e-12;8.672ms
7906;0accc3…a840f7;97;2037000;2.037e-12;5.947ms
7907;9a88c7…cfd4ec;104;2184000;2.184e-12;7.026ms
7908;dcefd8…ab5359;119;2499000;2.499e-12;9.224ms
7909;8332e2…33b2c3;104;2184000;2.184e-12;6.407ms
7910;647ae6…b20923;104;2184000;2.184e-12;7.060ms
7911;61c0ea…9dd678;111;2331000;2.331e-12;8.212ms
7912;35c8aa…163e79;112;2352000;2.352e-12;6.501ms
7913;039e67…e6164b;102;2142000;2.142e-12;9.089ms
7914;19ee76…ae4284;118;2478000;2.478e-12;8.883ms
7915;b0f836…4d9d00;112;2352000;2.352e-12;6.394ms
7916;b7ad68…58c7c4;102;2142000;2.142e-12;7.330ms
7917;962bf9…107ad8;108;2268000;2.268e-12;7.970ms
7918;2bd838…ae744f;110;2310000;2.31e-12;6.038ms
7919;4e2e68…1fe170;108;2268000;2.268e-12;41.206ms
7920;b348e2…c78a46;114;2394000;2.394e-12;7.255ms
7921;29d608…4ba879;114;2394000;2.394e-12;6.865ms
7922;d89e7a…d81122;104;2184000;2.184e-12;7.232ms
7923;999c7a…3b5924;96;2016000;2.016e-12;7.956ms
7924;446cd9…690edf;115;2415000;2.415e-12;6.668ms
7925;c391ef…005ddc;126;2646000;2.646e-12;9.677ms
7926;1112ec…659055;102;2142000;2.142e-12;6.754ms
7927;477d22…88ccc5;103;2163000;2.163e-12;6.003ms
7928;41fac1…94880a;117;2457000;2.457e-12;7.735ms
7929;47708d…184dd0;113;2373000;2.373e-12;8.793ms
7930;9b0f61…9f32df;91;1911000;1.911e-12;5.473ms
7931;df751c…bb15a0;106;2226000;2.226e-12;8.391ms
7932;3d7e21…b05c1a;117;2457000;2.457e-12;8.496ms
7933;f3ef55…dd3191;111;2331000;2.331e-12;6.580ms
7934;02b630…247410;97;2037000;2.037e-12;8.535ms
7935;38ce07…83e7db;106;2226000;2.226e-12;6.635ms
7936;2415e9…a88a1d;122;2562000;2.562e-12;6.766ms
7937;c6c8a2…0c17b9;108;2268000;2.268e-12;18.153ms
7938;7b9076…c3c881;91;1911000;1.911e-12;6.395ms
7939;2f396d…a5b5b6;110;2310000;2.31e-12;6.330ms
7940;ff5426…dac16b;120;2520000;2.52e-12;9.342ms
7941;0a86a6…b7e1da;105;2205000;2.205e-12;8.648ms
7942;95d40f…97fc8e;105;2205000;2.205e-12;6.071ms
7943;834991…f9633b;112;2352000;2.352e-12;7.538ms
7944;95e42c…bdc7c5;110;2310000;2.31e-12;8.634ms
7945;b6d2ed…d8f730;98;2058000;2.058e-12;6.035ms
7946;a70b3b…cd51c7;108;2268000;2.268e-12;8.727ms
7947;4091ce…4d6c9b;118;2478000;2.478e-12;8.805ms
7948;422f25…1e7200;101;2121000;2.121e-12;5.825ms
7949;fb08da…e0984e;100;2100000;2.1e-12;8.189ms
7950;945bd2…265ec9;121;2541000;2.541e-12;7.321ms
7951;d48c1c…2c4ccd;112;2352000;2.352e-12;6.841ms
7952;5e4708…4b0380;97;2037000;2.037e-12;6.751ms
7953;411f0e…0eab18;115;2415000;2.415e-12;8.435ms
7954;89f55f…b5ea9e;118;2478000;2.478e-12;6.983ms
7955;7f14ae…e2ef21;105;2205000;2.205e-12;16.821ms
7956;b14aa5…9f5dea;103;2163000;2.163e-12;8.197ms
7957;647e20…d18117;111;2331000;2.331e-12;6.772ms
7958;90dfbe…3757e1;106;2226000;2.226e-12;8.917ms
7959;758d2d…454fb8;107;2247000;2.247e-12;8.269ms
7960;5f69e9…b3b59a;118;2478000;2.478e-12;6.641ms
7961;08a9ec…acfab4;112;2352000;2.352e-12;8.703ms
7962;513dac…227322;98;2058000;2.058e-12;8.144ms
7963;dff772…bf601c;109;2289000;2.289e-12;6.462ms
7964;73d251…d9eb35;108;2268000;2.268e-12;9.164ms
7965;ca9d10…651f7b;106;2226000;2.226e-12;6.745ms
7966;ccaa97…104ab7;107;2247000;2.247e-12;6.351ms
7967;693e40…bc47c4;112;2352000;2.352e-12;8.834ms
7968;3879e2…603301;112;2352000;2.352e-12;8.743ms
7969;24fcbd…2d8942;105;2205000;2.205e-12;6.190ms
7970;42231c…b398f0;107;2247000;2.247e-12;7.092ms
7971;c11d5f…685d01;119;2499000;2.499e-12;8.870ms
7972;8b0f55…987c6b;101;2121000;2.121e-12;25.142ms
7973;93d67a…9d38d6;100;2100000;2.1e-12;6.892ms
7974;c01fae…97407a;117;2457000;2.457e-12;7.398ms
7975;dd692a…0920e2;106;2226000;2.226e-12;6.206ms
7976;ebbaf7…4d7c46;101;2121000;2.121e-12;6.923ms
7977;b1fc8b…d112b2;110;2310000;2.31e-12;7.029ms
7978;f1d7c9…23ee51;111;2331000;2.331e-12;6.768ms
7979;d97cdd…39b468;97;2037000;2.037e-12;7.064ms
7980;9f8c3d…6bbbcf;111;2331000;2.331e-12;8.138ms
7981;d76299…515650;119;2499000;2.499e-12;6.764ms
7982;968604…1e80ad;107;2247000;2.247e-12;8.517ms
7983;b7e8f1…f6675d;99;2079000;2.079e-12;6.498ms
7984;abe4f1…ddc01c;119;2499000;2.499e-12;6.416ms
7985;5c0e51…6127d7;120;2520000;2.52e-12;7.823ms
7986;63a80a…436743;97;2037000;2.037e-12;7.366ms
7987;4f7947…efca06;101;2121000;2.121e-12;6.201ms
7988;4fada9…4cb987;111;2331000;2.331e-12;7.313ms
7989;057d34…09f4d5;108;2268000;2.268e-12;8.251ms
7990;4f44b5…36e18d;101;2121000;2.121e-12;6.021ms
7991;66d4f7…5ef720;108;2268000;2.268e-12;6.824ms
7992;196ace…976024;125;2625000;2.625e-12;44.155ms
7993;73be2c…94866b;101;2121000;2.121e-12;6.023ms
7994;9df53d…1cad70;99;2079000;2.079e-12;8.361ms
7995;d60634…bfe46f;122;2562000;2.562e-12;8.693ms
7996;ea8ab9…a9bf5b;114;2394000;2.394e-12;6.738ms
7997;105e90…d14e62;95;1995000;1.995e-12;7.000ms
7998;2acb36…6f9366;116;2436000;2.436e-12;8.581ms
7999;9d490f…077294;126;2646000;2.646e-12;6.633ms
8000;b7be28…3074a0;97;2037000;2.037e-12;8.654ms
8001;e5a187…48ced8;99;2079000;2.079e-12;6.627ms
8002;901c2f…71505d;123;2583000;2.583e-12;6.897ms
8003;0f8ed4…a97a64;114;2394000;2.394e-12;9.577ms
8004;e3b16a…85e2cb;103;2163000;2.163e-12;8.253ms
8005;f7d242…fd3da3;113;2373000;2.373e-12;6.335ms
8006;de708d…200bc2;113;2373000;2.373e-12;7.340ms
8007;cbd839…1af250;95;1995000;1.995e-12;6.272ms
8008;245976…d1ea80;110;2310000;2.31e-12;6.210ms
8009;7ef8c9…d98026;121;2541000;2.541e-12;9.216ms
8010;fdccb0…37b7eb;99;2079000;2.079e-12;16.756ms
8011;ced191…6daeab;100;2100000;2.1e-12;6.284ms
8012;b1ddd6…54f16a;121;2541000;2.541e-12;8.952ms
8013;47a7e8…3f98d9;122;2562000;2.562e-12;7.491ms
8014;57e926…439ed2;95;1995000;1.995e-12;5.757ms
8015;0010f5…70e66c;106;2226000;2.226e-12;8.240ms
8016;0fa20d…1db104;111;2331000;2.331e-12;7.313ms
8017;ad0984…b48a23;112;2352000;2.352e-12;6.771ms
8018;db7707…185bee;97;2037000;2.037e-12;8.532ms
8019;ea3869…07d3d0;103;2163000;2.163e-12;6.618ms
8020;a95e46…f0aadc;117;2457000;2.457e-12;6.957ms
8021;9bbe11…5267a0;118;2478000;2.478e-12;9.319ms
8022;7dc5aa…34f078;101;2121000;2.121e-12;8.020ms
8023;9f15ab…47b179;97;2037000;2.037e-12;6.058ms
8024;d220ae…6889c1;113;2373000;2.373e-12;7.468ms
8025;8b4a5e…755c67;114;2394000;2.394e-12;7.073ms
8026;7aca1a…520b1d;97;2037000;2.037e-12;6.045ms
8027;58c94a…e567cb;109;2289000;2.289e-12;8.167ms
8028;2662c0…c2aaf9;118;2478000;2.478e-12;42.739ms
8029;ed617c…bcdf0e;113;2373000;2.373e-12;6.768ms
8030;ec7481…22f5a9;107;2247000;2.247e-12;7.316ms
8031;b0bed9…b4c202;99;2079000;2.079e-12;7.896ms
8032;6d6509…cbfd5f;106;2226000;2.226e-12;6.383ms
8033;c84cb5…3d22e8;114;2394000;2.394e-12;9.180ms
8034;97d1a1…c6a7b7;109;2289000;2.289e-12;6.659ms
8035;d6d932…4a1d83;113;2373000;2.373e-12;6.605ms
8036;e5f589…06c54b;111;2331000;2.331e-12;7.460ms
8037;b96020…01db9c;111;2331000;2.331e-12;8.648ms
8038;5fea2e…40d275;101;2121000;2.121e-12;6.108ms
8039;4751c1…cb43d7;99;2079000;2.079e-12;6.895ms
8040;00065d…012fbf;117;2457000;2.457e-12;8.600ms
8041;7e3a84…987664;110;2310000;2.31e-12;6.382ms
8042;3f5131…27ba48;95;1995000;1.995e-12;8.476ms
8043;b98b71…7a9433;117;2457000;2.457e-12;8.791ms
8044;1d1dad…cda4ca;127;2667000;2.667e-12;6.857ms
8045;37e41e…d6b039;90;1890000;1.89e-12;8.164ms
8046;f6d37d…5bc522;95;1995000;1.995e-12;37.119ms
8047;19530c…5c8100;126;2646000;2.646e-12;7.201ms
8048;6ad4ce…d9e143;114;2394000;2.394e-12;9.400ms
8049;dcc228…55e35f;92;1932000;1.932e-12;7.841ms
8050;576180…bbe822;100;2100000;2.1e-12;5.903ms
8051;aaeae5…de9ec2;122;2562000;2.562e-12;8.008ms
8052;63521b…01d444;114;2394000;2.394e-12;7.287ms
8053;0d2bb5…0cf9f1;97;2037000;2.037e-12;5.987ms
8054;66a352…ed6d63;103;2163000;2.163e-12;6.865ms
8055;79c121…467652;116;2436000;2.436e-12;7.131ms
8056;4bf7dd…e732df;120;2520000;2.52e-12;7.061ms
8057;76d653…ba9859;106;2226000;2.226e-12;7.091ms
8058;f836d7…ec831e;99;2079000;2.079e-12;6.396ms
8059;54ff44…72443c;115;2415000;2.415e-12;6.573ms
8060;47bb87…701260;117;2457000;2.457e-12;7.601ms
8061;9d9d50…cbe5b5;96;2016000;2.016e-12;8.002ms
8062;32ddbb…88506a;106;2226000;2.226e-12;6.158ms
8063;fd7829…8b227c;130;2730000;2.73e-12;8.088ms
8064;e3f19e…53b33f;106;2226000;2.226e-12;7.014ms
8065;cfafac…909131;97;2037000;2.037e-12;5.621ms
8066;ec6978…0dea85;117;2457000;2.457e-12;7.873ms
8067;7163ff…35104f;112;2352000;2.352e-12;8.136ms
8068;50c693…172d2f;96;2016000;2.016e-12;6.627ms
8069;d5cb97…0b0573;107;2247000;2.247e-12;7.466ms
8070;756dcb…4d898f;124;2604000;2.604e-12;8.485ms
8071;eabe91…8bc5fa;107;2247000;2.247e-12;7.241ms
8072;786e9a…99d1e9;95;1995000;1.995e-12;6.942ms
8073;5760a1…95b43b;113;2373000;2.373e-12;8.469ms
8074;69decd…f8055a;121;2541000;2.541e-12;7.358ms
8075;21a328…53d0f8;109;2289000;2.289e-12;8.993ms
8076;62576a…ad2d53;104;2184000;2.184e-12;8.225ms
8077;c0eaaa…b625a1;109;2289000;2.289e-12;24.326ms
8078;44da6b…b7fe07;100;2100000;2.1e-12;8.910ms
8079;2b971c…5caee1;111;2331000;2.331e-12;7.218ms
8080;e36af3…23329f;111;2331000;2.331e-12;6.477ms
8081;e2fee6…4390b5;105;2205000;2.205e-12;7.289ms
8082;5565a6…38d460;109;2289000;2.289e-12;6.953ms
8083;f2f778…53ec3a;124;2604000;2.604e-12;7.053ms
8084;35f3b2…9dedae;108;2268000;2.268e-12;9.096ms
8085;b00f73…ef23ae;100;2100000;2.1e-12;6.469ms
8086;62040e…e095d3;104;2184000;2.184e-12;6.264ms
8087;ab8c5d…39bd9f;120;2520000;2.52e-12;7.748ms
8088;c30109…086b44;108;2268000;2.268e-12;7.049ms
8089;8686c7…be2f02;96;2016000;2.016e-12;5.476ms
8090;32ab65…097839;116;2436000;2.436e-12;8.851ms
8091;0bc5ae…f0bb49;122;2562000;2.562e-12;7.701ms
8092;9aa491…f1be43;100;2100000;2.1e-12;6.956ms
8093;7b73bf…b491bb;97;2037000;2.037e-12;6.792ms
8094;a6cc40…06f146;119;2499000;2.499e-12;8.527ms
8095;27e792…fe8ff9;116;2436000;2.436e-12;6.288ms
8096;00a871…4a3c4c;102;2142000;2.142e-12;42.374ms
8097;12ceb1…a647a8;117;2457000;2.457e-12;7.599ms
8098;ab9c2a…77eb2d;123;2583000;2.583e-12;6.937ms
8099;d3e9cb…bc3601;96;2016000;2.016e-12;6.878ms
8100;9f9948…548829;101;2121000;2.121e-12;7.767ms
8101;bf3a20…d83b7d;124;2604000;2.604e-12;7.044ms
8102;222ce1…27c231;102;2142000;2.142e-12;7.037ms
8103;6457fa…521465;105;2205000;2.205e-12;6.668ms
8104;0d0315…b95b1b;123;2583000;2.583e-12;8.917ms
8105;5089d5…b9595c;101;2121000;2.121e-12;8.834ms
8106;9460bb…ff1298;100;2100000;2.1e-12;6.672ms
8107;9a1f94…67b893;123;2583000;2.583e-12;7.068ms
8108;b608a1…c3af6a;113;2373000;2.373e-12;9.253ms
8109;3925fe…5739e5;97;2037000;2.037e-12;6.493ms
8110;cda54a…38febe;105;2205000;2.205e-12;6.132ms
8111;4f7ba3…b397ed;121;2541000;2.541e-12;7.739ms
8112;c64289…319bf8;109;2289000;2.289e-12;7.211ms
8113;8426b8…1bccd9;101;2121000;2.121e-12;5.774ms
8114;7a3f64…165440;111;2331000;2.331e-12;8.792ms
8115;5919b2…0f3e1c;110;2310000;2.31e-12;45.863ms
8116;9429de…6159dd;102;2142000;2.142e-12;6.194ms
8117;4511a5…8e9545;112;2352000;2.352e-12;7.655ms
8118;c9caef…8b96e9;118;2478000;2.478e-12;8.837ms
8119;812cec…2246ae;96;2016000;2.016e-12;5.997ms
8120;97c2d1…600ac2;93;1953000;1.953e-12;7.829ms
8121;b1699b…d942d3;117;2457000;2.457e-12;7.433ms
8122;575abb…1ee925;120;2520000;2.52e-12;6.908ms
8123;199fd1…44b887;92;1932000;1.932e-12;6.825ms
8124;5a3e10…708715;107;2247000;2.247e-12;6.915ms
8125;bc8c5f…3730a8;122;2562000;2.562e-12;6.464ms
8126;4dc21c…f0dc64;100;2100000;2.1e-12;8.777ms
8127;ccbecc…e196b6;102;2142000;2.142e-12;8.140ms
8128;9ebeb3…0a026a;115;2415000;2.415e-12;6.982ms
8129;f5e423…75c949;106;2226000;2.226e-12;7.295ms
8130;5bac38…6cd11d;99;2079000;2.079e-12;7.819ms
8131;f02d56…c2e028;119;2499000;2.499e-12;6.833ms
8132;4138a4…532784;124;2604000;2.604e-12;8.494ms
8133;bcf099…e3d4d4;95;1995000;1.995e-12;6.234ms
8134;0eccc4…101b3f;103;2163000;2.163e-12;6.177ms
8135;b19ff5…b0763f;114;2394000;2.394e-12;7.673ms
8136;3bcec8…2af934;112;2352000;2.352e-12;8.260ms
8137;ed895d…ae6d8d;101;2121000;2.121e-12;6.223ms
8138;339e46…7cc478;112;2352000;2.352e-12;7.321ms
8139;7edb36…1a7f4d;118;2478000;2.478e-12;8.799ms
8140;1b6cf9…33d951;103;2163000;2.163e-12;6.118ms
8141;67d5d8…72767b;104;2184000;2.184e-12;8.436ms
8142;eafc05…69cac4;113;2373000;2.373e-12;8.869ms
8143;8e3b07…849861;112;2352000;2.352e-12;6.736ms
8144;94dffd…5ecc7a;100;2100000;2.1e-12;7.089ms
8145;54bf05…4d3b00;116;2436000;2.436e-12;7.191ms
8146;034f55…f26bc8;113;2373000;2.373e-12;6.529ms
8147;cff89f…f478f3;106;2226000;2.226e-12;7.373ms
8148;629c5c…07ea7d;100;2100000;2.1e-12;6.468ms
8149;4627f3…917c50;108;2268000;2.268e-12;6.322ms
8150;303853…3e2794;126;2646000;2.646e-12;8.969ms
8151;98892d…3d4682;97;2037000;2.037e-12;6.524ms
8152;1c0bf7…4c0f4a;104;2184000;2.184e-12;6.468ms
8153;483b54…2e13b9;123;2583000;2.583e-12;8.485ms
8154;75ce1c…d45e58;112;2352000;2.352e-12;7.000ms
8155;e05429…374caa;102;2142000;2.142e-12;6.101ms
8156;a237d0…aae9e6;104;2184000;2.184e-12;8.463ms
8157;c80e12…f8d3ef;112;2352000;2.352e-12;7.159ms
8158;1e16c0…91df3c;112;2352000;2.352e-12;6.591ms
8159;3e9325…6e3261;106;2226000;2.226e-12;8.959ms
8160;e8a9c2…075344;97;2037000;2.037e-12;7.892ms
8161;9afc49…53ad4d;103;2163000;2.163e-12;6.237ms
8162;111e04…8c0398;123;2583000;2.583e-12;9.321ms
8163;975810…c52ceb;106;2226000;2.226e-12;6.811ms
8164;84aa93…96cce8;109;2289000;2.289e-12;6.235ms
8165;6d6ffb…e3809f;112;2352000;2.352e-12;7.334ms
8166;528e4a…8e28af;99;2079000;2.079e-12;6.632ms
8167;371c15…1e0677;101;2121000;2.121e-12;6.107ms
8168;5892e1…51782b;118;2478000;2.478e-12;9.016ms
8169;bc1a4c…f9e0bd;111;2331000;2.331e-12;6.854ms
8170;8f1bc1…c96ddf;105;2205000;2.205e-12;43.023ms
8171;f2da72…f975cc;102;2142000;2.142e-12;8.496ms
8172;e7ae75…bcde14;101;2121000;2.121e-12;8.110ms
8173;2cf7a1…6377f6;116;2436000;2.436e-12;6.462ms
8174;35d2e2…292191;118;2478000;2.478e-12;9.287ms
8175;108320…757bd1;97;2037000;2.037e-12;6.458ms
8176;abc7b1…0b2da2;90;1890000;1.89e-12;5.692ms
8177;8c2647…acea09;111;2331000;2.331e-12;7.411ms
8178;84da76…1ae90b;125;2625000;2.625e-12;9.324ms
8179;2ef203…6ccaa2;112;2352000;2.352e-12;6.595ms
8180;80b5bd…4ad6b3;89;1869000;1.869e-12;7.997ms
8181;b8335c…76a5cb;105;2205000;2.205e-12;7.741ms
8182;674912…ea7fb0;119;2499000;2.499e-12;6.510ms
8183;62af7e…2b2042;104;2184000;2.184e-12;7.346ms
8184;c8510e…355487;105;2205000;2.205e-12;6.556ms
8185;233ff4…580213;105;2205000;2.205e-12;6.151ms
8186;e1e20e…9f78ae;104;2184000;2.184e-12;7.488ms
8187;eeda03…96d304;105;2205000;2.205e-12;6.639ms
8188;17a0d2…c5ddec;121;2541000;2.541e-12;6.651ms
8189;2279de…7d610d;119;2499000;2.499e-12;40.231ms
8190;c36ebc…4e0c51;100;2100000;2.1e-12;8.132ms
8191;7545d5…c4e783;95;1995000;1.995e-12;5.395ms
8192;40b38a…051fb8;121;2541000;2.541e-12;9.293ms
8193;7cc98a…d3e121;119;2499000;2.499e-12;7.398ms
8194;5d1133…fd5688;96;2016000;2.016e-12;5.852ms
8195;7a08c4…1a87f6;99;2079000;2.079e-12;7.595ms
8196;8a0cf0…d54d5b;117;2457000;2.457e-12;7.236ms
8197;81c42f…9eb645;118;2478000;2.478e-12;6.797ms
8198;d75dce…009bf3;111;2331000;2.331e-12;9.565ms
8199;a5492b…d8dcd8;101;2121000;2.121e-12;7.030ms
8200;b5b206…1d761f;104;2184000;2.184e-12;6.064ms
8201;7b693f…a98480;115;2415000;2.415e-12;9.117ms
8202;ec26dd…2ff030;108;2268000;2.268e-12;6.777ms
8203;832a8b…fa645f;93;1953000;1.953e-12;5.768ms
8204;11255e…1017ee;105;2205000;2.205e-12;7.424ms
8205;f97f63…098297;122;2562000;2.562e-12;7.743ms

8206;db96c3…05b366;114;2394000;2.394e-12;6.509ms
8207;df3855…f62f3e;90;1890000;1.89e-12;7.905ms
8208;54688e…a9f64b;100;2100000;2.1e-12;25.286ms
8209;b5057a…649f7b;112;2352000;2.352e-12;6.203ms
8210;678950…c9a88c;118;2478000;2.478e-12;7.676ms
8211;4f81fe…22e771;100;2100000;2.1e-12;8.239ms
8212;3ebeb4…f76e9e;101;2121000;2.121e-12;6.131ms
8213;b943cd…17d18a;101;2121000;2.121e-12;7.409ms
8214;1df1d2…1352bb;116;2436000;2.436e-12;8.775ms
8215;bafc23…4e184c;113;2373000;2.373e-12;6.470ms
8216;5554c0…62fbd8;104;2184000;2.184e-12;8.798ms
8217;4111ed…441726;93;1953000;1.953e-12;6.302ms
8218;f4cf2f…f2c2f7;127;2667000;2.667e-12;7.144ms
8219;e24370…83f9fe;116;2436000;2.436e-12;8.077ms
8220;a418c0…da1e38;101;2121000;2.121e-12;6.414ms
8221;41dfe6…ebac39;107;2247000;2.247e-12;6.239ms
8222;3bce3b…7df103;118;2478000;2.478e-12;9.288ms
8223;b18a3a…bb74fb;93;1953000;1.953e-12;6.579ms
8224;e5c854…8fa231;110;2310000;2.31e-12;6.380ms
8225;c10619…52ce97;121;2541000;2.541e-12;9.036ms
8226;cf6914…55da50;106;2226000;2.226e-12;11.596ms
8227;93d3ac…72d548;103;2163000;2.163e-12;6.194ms
8228;94a8ce…f4cb74;100;2100000;2.1e-12;8.258ms
8229;b98aab…0dd855;112;2352000;2.352e-12;8.625ms
8230;66c304…ac24a2;108;2268000;2.268e-12;6.298ms
8231;f86154…b38896;113;2373000;2.373e-12;8.036ms
8232;7965f8…3a5e84;109;2289000;2.289e-12;7.183ms
8233;3e1d78…3d33f7;107;2247000;2.247e-12;6.575ms
8234;2d3c93…dba7a4;116;2436000;2.436e-12;9.236ms
8235;70fd52…dc6c77;105;2205000;2.205e-12;6.845ms
8236;80a683…dbf398;99;2079000;2.079e-12;5.823ms
8237;e0dc23…021f4a;112;2352000;2.352e-12;7.531ms
